Employee_ID,Age,Gender,Department,Job_Role,Experience,Education,Salary,Performance_Score,Job_Satisfaction,Overtime,Work_Hours,Remote_Work,Training_Hours,Projects,Promotion_Last_5Yrs,Joining_Date,Attrition,City,Employment_Type,Manager_Rating,Sick_Leaves,Attrition_Flag,Salary_Thousands
841,57.0,Female,HR,Recruiter,5,Master,75347.0,1,6.0,No,39,Yes,55,5,No,2021-12-26,No,Rawalpindi,Full-Time,9,14,0,75.347
842,48.0,Female,Marketing,SEO Executive,11,PhD,167042.0,1,10.0,No,49,No,70,12,No,2021-05-05,No,Rawalpindi,Full-Time,8,8,0,167.042
843,51.0,Male,Finance,Financial Analyst,21,Bachelor,233769.0,3,10.0,No,36,Yes,70,11,No,2024-05-15,No,Faisalabad,Full-Time,4,9,0,233.769
844,41.0,Male,Marketing,SEO Executive,4,Bachelor,96597.0,3,6.0,No,44,No,75,4,No,2024-05-18,No,Islamabad,Contract,4,4,0,96.597
845,43.0,Female,HR,HR Executive,8,PhD,110723.0,3,8.0,Yes,40,No,40,8,No,2024-06-26,No,Peshawar,Contract,8,9,0,110.723
846,28.0,Female,IT,Software Engineer,3,PhD,87406.0,4,8.0,No,35,Yes,44,4,No,2017-04-18,No,Faisalabad,Full-Time,5,7,0,87.406
847,26.0,Female,Marketing,Marketing Specialist,4,Master,83276.0,3,7.0,No,35,Yes,17,6,No,2016-05-05,No,Faisalabad,Full-Time,10,1,0,83.276
848,45.0,Female,IT,Software Engineer,6,PhD,105391.0,2,7.0,Yes,35,No,11,7,No,2022-05-17,No,Peshawar,Contract,10,9,0,105.391
849,22.0,Male,Marketing,SEO Executive,1,Bachelor,41732.0,2,3.0,Yes,36,Yes,62,1,No,2022-12-26,Yes,Karachi,Contract,5,1,1,41.732
850,22.0,Male,Finance,Accountant,1,Master,43504.0,4,9.0,No,38,No,10,3,Yes,2024-09-05,No,Karachi,Full-Time,9,3,0,43.504
851,54.0,Female,Finance,Accountant,6,PhD,141689.0,5,6.0,Yes,46,Yes,14,9,No,2012-02-18,No,Peshawar,Contract,6,6,0,141.689
852,55.0,Male,HR,Recruiter,7,Bachelor,136576.0,4,7.0,No,35,Yes,64,10,No,2012-08-14,No,Rawalpindi,Full-Time,8,1,0,136.576
853,28.0,Female,IT,Data Analyst,0,PhD,65532.0,4,5.0,Yes,39,Yes,80,3,No,2021-01-23,No,Peshawar,Full-Time,10,12,0,65.532
854,56.0,Male,Sales,Sales Executive,31,Master,208642.0,5,8.0,Yes,38,Yes,41,14,No,2025-05-29,No,Lahore,Full-Time,10,0,0,208.642
855,54.0,Male,Finance,Financial Analyst,0,Bachelor,61926.0,2,3.0,Yes,39,No,28,2,No,2026-07-22,Yes,Peshawar,Contract,10,5,1,61.926
856,46.0,Female,Marketing,Marketing Specialist,17,Master,119197.5,1,7.0,No,49,Yes,60,15,No,2022-10-18,No,Rawalpindi,Contract,7,3,0,119.1975
857,31.0,Male,Marketing,SEO Executive,5,Bachelor,97483.0,3,6.0,No,39,Yes,5,6,No,2018-02-07,No,Peshawar,Full-Time,10,15,0,97.483
858,45.0,Male,HR,HR Executive,20,PhD,119197.5,1,7.0,Yes,52,Yes,41,11,No,2013-01-26,No,Islamabad,Full-Time,8,9,0,119.1975
859,23.0,Male,IT,Software Engineer,1,Bachelor,59683.0,1,3.0,Yes,42,Yes,17,1,No,2021-02-06,Yes,Peshawar,Contract,6,11,1,59.683
860,40.0,Female,Sales,Sales Manager,18,Master,180289.0,2,3.0,Yes,52,Yes,5,13,No,2024-09-06,Yes,Peshawar,Full-Time,6,10,1,180.289
861,48.0,Female,HR,Financial Analyst,24,Bachelor,166027.0,4,10.0,No,52,No,19,13,Yes,2018-04-01,No,Rawalpindi,Contract,5,4,0,166.027
862,43.0,Male,Sales,Sales Manager,4,Bachelor,95070.0,5,6.0,No,45,No,24,6,No,2022-01-02,No,Faisalabad,Contract,4,12,0,95.07
863,46.0,Male,HR,HR Executive,4,Master,94850.0,3,6.0,No,49,Yes,9,5,No,2025-02-22,No,Islamabad,Contract,7,11,0,94.85
864,23.0,Female,Sales,Sales Executive,0,Bachelor,44014.0,4,7.0,No,43,Yes,66,2,Yes,2012-04-13,No,Faisalabad,Contract,10,1,0,44.014
865,41.0,Male,Sales,Sales Manager,16,Bachelor,188863.0,3,7.0,No,45,Yes,54,9,No,2023-07-16,No,Lahore,Contract,8,1,0,188.863
866,43.0,Female,Marketing,Marketing Specialist,12,PhD,169333.0,2,9.0,No,51,Yes,62,15,No,2015-12-30,No,Faisalabad,Contract,8,13,0,169.333
867,22.0,Female,Finance,Accountant,1,PhD,55670.0,2,8.0,No,41,No,58,1,No,2017-03-20,No,Lahore,Full-Time,6,4,0,55.67
868,35.0,Female,Marketing,Marketing Specialist,11,PhD,203272.0,3,8.0,No,51,Yes,27,8,No,2013-10-11,No,Rawalpindi,Full-Time,8,1,0,203.272
869,38.0,Male,Finance,Accountant,11,Bachelor,212162.0,5,6.0,No,37,No,59,11,No,2019-07-25,No,Peshawar,Full-Time,7,8,0,212.162
870,48.0,Female,HR,Recruiter,1,PhD,56377.0,3,4.0,Yes,43,No,14,3,No,2020-01-31,No,Rawalpindi,Contract,6,0,0,56.377
871,33.0,Female,Finance,Accountant,3,Master,119197.5,2,3.0,Yes,40,Yes,66,4,No,2023-06-26,Yes,Peshawar,Full-Time,4,3,1,119.1975
872,53.0,Female,Sales,Sales Manager,7,Master,110772.0,3,10.0,No,54,Yes,41,6,No,2014-02-22,No,Karachi,Contract,5,8,0,110.772
873,24.0,Female,Sales,Sales Executive,1,Bachelor,46793.0,2,3.0,Yes,35,No,77,3,No,2012-10-11,Yes,Rawalpindi,Full-Time,5,0,1,46.793
874,39.0,Female,HR,Recruiter,2,Bachelor,68454.0,4,6.0,Yes,35,Yes,56,1,Yes,2024-08-28,No,Rawalpindi,Full-Time,7,6,0,68.454
875,24.0,Female,Finance,Accountant,1,Bachelor,67365.0,2,7.0,No,43,Yes,19,2,No,2020-11-21,No,Lahore,Contract,6,14,0,67.365
876,50.0,Female,Marketing,SEO Executive,7,PhD,136885.0,4,10.0,No,45,Yes,25,6,No,2015-03-17,No,Karachi,Full-Time,10,11,0,136.885
877,60.0,Male,IT,DevOps Engineer,38,Bachelor,241844.0,4,6.0,Yes,52,Yes,78,10,Yes,2025-04-15,No,Lahore,Contract,5,3,0,241.844
878,41.0,Female,Finance,Accountant,1,Bachelor,54829.0,3,8.0,No,40,Yes,75,2,No,2013-09-28,No,Rawalpindi,Contract,10,9,0,54.829
879,38.0,Female,HR,Recruiter,0,Master,56569.0,4,6.0,No,35,No,51,3,Yes,2018-07-06,No,Peshawar,Full-Time,6,13,0,56.569
880,22.0,Male,IT,DevOps Engineer,0,PhD,46100.0,3,7.0,Yes,44,Yes,40,1,No,2015-05-28,No,Karachi,Full-Time,10,8,0,46.1
881,59.0,Male,Marketing,Marketing Specialist,11,Bachelor,182409.0,2,4.0,Yes,40,No,13,11,No,2015-06-04,Yes,Islamabad,Full-Time,4,1,1,182.409
882,25.0,Male,Finance,Financial Analyst,4,PhD,79295.0,1,7.0,No,47,Yes,29,5,No,2011-09-26,No,Lahore,Contract,5,7,0,79.295
883,37.0,Female,HR,Recruiter,5,PhD,70237.0,3,5.0,Yes,52,Yes,21,3,No,2023-08-31,No,Rawalpindi,Full-Time,8,8,0,70.237
884,40.0,Male,IT,Software Engineer,28,Master,191032.0,1,3.0,Yes,39,No,56,10,No,2025-02-10,Yes,Faisalabad,Contract,4,6,1,191.032
885,59.0,Female,Sales,Sales Manager,17,Bachelor,200322.0,5,7.0,Yes,43,Yes,62,10,Yes,2021-10-04,No,Karachi,Full-Time,10,10,0,200.322
886,33.0,Female,Marketing,Marketing Specialist,7,Bachelor,106545.0,3,5.0,Yes,47,No,40,9,No,2013-12-18,No,Peshawar,Full-Time,5,15,0,106.545
887,38.0,Female,HR,Recruiter,3,Bachelor,99175.0,1,8.0,Yes,42,Yes,78,6,No,2018-03-22,No,Peshawar,Full-Time,7,5,0,99.175
888,42.0,Male,Marketing,SEO Executive,8,Bachelor,146212.0,1,6.0,No,42,No,6,6,No,2016-10-11,No,Lahore,Full-Time,6,10,0,146.212
889,30.0,Male,Finance,Accountant,9,PhD,115582.0,5,9.0,No,49,No,22,6,Yes,2020-05-29,No,Karachi,Contract,10,8,0,115.582
890,30.0,Male,Finance,Financial Analyst,1,PhD,63206.0,3,7.0,Yes,52,Yes,5,2,No,2021-03-06,No,Faisalabad,Full-Time,9,9,0,63.206
891,24.0,Female,Sales,Sales Manager,3,PhD,76847.0,2,10.0,No,53,No,17,4,No,2017-12-16,No,Rawalpindi,Full-Time,8,11,0,76.847
892,43.0,Female,IT,Software Engineer,22,PhD,206792.0,1,8.0,No,45,Yes,74,12,No,2015-05-07,No,Peshawar,Contract,8,5,0,206.792
893,30.0,Female,Sales,Sales Manager,2,Bachelor,53038.0,2,8.0,Yes,53,No,44,2,No,2024-04-10,No,Peshawar,Contract,9,6,0,53.038
894,27.0,Female,Finance,Financial Analyst,1,PhD,46015.0,1,5.0,Yes,38,No,56,2,No,2014-08-01,No,Lahore,Full-Time,10,5,0,46.015
895,57.0,Female,Sales,Sales Executive,12,PhD,234688.0,1,5.0,Yes,40,Yes,40,8,No,2017-05-13,No,Islamabad,Full-Time,10,2,0,234.688
896,60.0,Male,Marketing,Marketing Specialist,0,PhD,52924.0,4,8.0,No,39,No,5,1,Yes,2018-11-04,No,Peshawar,Contract,4,8,0,52.924
897,49.0,Male,Marketing,SEO Executive,5,Bachelor,91201.0,1,4.0,Yes,42,Yes,15,3,No,2015-02-25,Yes,Rawalpindi,Contract,9,7,1,91.201
898,30.0,Male,HR,HR Executive,4,Master,89394.0,4,6.0,Yes,35,No,7,4,No,2020-03-04,No,Karachi,Full-Time,10,4,0,89.394
899,47.0,Female,IT,Data Analyst,12,Bachelor,157194.0,4,6.0,No,39,No,32,15,Yes,2020-03-20,No,Peshawar,Contract,10,11,0,157.194
900,40.0,Female,Marketing,SEO Executive,5,Bachelor,72953.0,4,6.0,Yes,39,Yes,31,6,Yes,2026-06-26,No,Islamabad,Contract,9,6,0,72.953
901,38.0,Female,IT,DevOps Engineer,2,Master,46555.0,1,9.0,No,46,No,19,3,No,2016-01-09,No,Islamabad,Full-Time,7,6,0,46.555
902,52.0,Female,HR,Recruiter,23,Master,205311.0,3,3.0,Yes,44,Yes,40,11,No,2026-04-07,Yes,Rawalpindi,Full-Time,8,13,1,205.311
903,28.0,Female,Finance,Financial Analyst,0,Bachelor,45650.0,2,8.0,No,40,Yes,61,2,No,2021-06-20,No,Rawalpindi,Full-Time,4,9,0,45.65
904,53.0,Male,Finance,Accountant,14,Master,193940.0,5,7.0,No,47,No,77,11,No,2015-09-17,No,Islamabad,Contract,10,0,0,193.94
905,36.0,Female,Finance,Financial Analyst,4,Master,79203.0,2,6.0,No,51,No,13,6,No,2020-01-31,No,Faisalabad,Full-Time,5,0,0,79.203
906,36.0,Female,Marketing,SEO Executive,10,Master,111428.0,4,3.0,Yes,43,No,80,6,Yes,2021-11-18,Yes,Peshawar,Contract,9,0,1,111.428
907,38.0,Female,Marketing,Marketing Specialist,1,Master,64151.0,3,6.0,No,49,No,32,1,No,2022-10-07,No,Rawalpindi,Contract,5,14,0,64.151
908,27.0,Female,Sales,Sales Manager,6,PhD,116803.0,4,5.0,Yes,47,No,75,9,No,2012-04-30,No,Islamabad,Contract,5,2,0,116.803
909,45.0,Male,IT,DevOps Engineer,1,Bachelor,62799.0,5,8.0,Yes,38,No,47,1,No,2020-09-09,No,Rawalpindi,Contract,10,1,0,62.799
910,23.0,Female,Marketing,SEO Executive,0,Master,41090.0,1,7.0,No,42,No,59,2,No,2019-01-17,No,Rawalpindi,Contract,5,7,0,41.09
911,52.0,Female,IT,Data Analyst,13,Bachelor,241860.0,5,7.0,Yes,40,No,57,9,No,2025-02-26,No,Rawalpindi,Contract,5,15,0,241.86
912,23.0,Female,IT,DevOps Engineer,2,PhD,50783.0,5,7.0,Yes,45,No,65,1,No,2015-11-21,No,Faisalabad,Contract,10,6,0,50.783
913,32.0,Female,HR,Recruiter,6,Bachelor,141791.0,1,9.0,No,55,Yes,22,8,No,2023-07-30,No,Peshawar,Contract,10,3,0,141.791
914,57.0,Female,IT,Data Analyst,4,PhD,70974.0,4,7.0,Yes,40,Yes,56,6,Yes,2020-09-13,No,Rawalpindi,Contract,5,5,0,70.974
915,59.0,Male,Sales,Sales Executive,32,PhD,214295.0,5,6.0,No,48,Yes,34,9,No,2016-11-17,No,Karachi,Full-Time,5,14,0,214.295
916,49.0,Female,IT,DevOps Engineer,19,Master,226980.0,2,5.0,Yes,41,Yes,35,12,No,2021-02-22,No,Lahore,Contract,4,10,0,226.98
917,29.0,Female,Marketing,Marketing Specialist,5,PhD,84733.0,4,4.0,Yes,40,No,73,3,Yes,2020-11-27,Yes,Faisalabad,Contract,8,14,1,84.733
918,39.0,Male,Finance,Accountant,17,PhD,236335.0,1,6.0,Yes,39,No,73,11,No,2021-10-05,No,Peshawar,Contract,9,3,0,236.335
919,46.0,Female,Sales,Sales Executive,20,Master,238840.0,3,7.0,Yes,51,Yes,53,9,No,2022-05-29,No,Peshawar,Full-Time,9,8,0,238.84
920,43.0,Male,HR,HR Executive,6,Master,131192.0,5,7.0,No,48,Yes,62,6,Yes,2021-06-25,No,Karachi,Full-Time,5,1,0,131.192
921,55.0,Male,Marketing,Marketing Specialist,29,Bachelor,219296.0,5,3.0,Yes,52,No,43,10,Yes,2024-03-03,Yes,Rawalpindi,Full-Time,7,10,1,219.296
922,58.0,Male,HR,Recruiter,29,PhD,159864.0,5,6.0,Yes,48,No,19,14,No,2021-01-07,No,Islamabad,Full-Time,4,5,0,159.864
923,22.0,Male,Sales,Sales Executive,0,Bachelor,54951.0,2,8.0,No,41,No,39,1,No,2025-02-22,No,Lahore,Full-Time,7,6,0,54.951
924,33.0,Female,Marketing,SEO Executive,5,PhD,99490.0,1,8.0,No,35,Yes,43,3,No,2021-04-16,No,Peshawar,Contract,5,5,0,99.49
925,60.0,Male,HR,Recruiter,37,Bachelor,119197.5,2,7.0,No,40,No,56,13,No,2016-03-24,No,Lahore,Full-Time,4,1,0,119.1975
926,50.0,Male,Marketing,SEO Executive,4,Master,80428.0,3,10.0,No,46,Yes,59,4,No,2018-03-17,No,Lahore,Contract,4,8,0,80.428
927,56.0,Female,IT,DevOps Engineer,23,Master,181859.0,3,6.0,Yes,51,Yes,50,14,No,2020-04-15,No,Peshawar,Full-Time,10,14,0,181.859
928,39.0,Female,HR,Recruiter,13,Bachelor,180254.0,1,7.0,No,47,No,41,14,No,2022-07-31,No,Lahore,Full-Time,7,2,0,180.254
929,58.0,Female,Finance,Financial Analyst,11,Bachelor,183629.0,5,3.0,Yes,47,Yes,57,10,No,2012-12-11,Yes,Peshawar,Full-Time,8,4,1,183.629
930,51.0,Female,Sales,Sales Executive,5,Bachelor,89997.0,5,6.0,Yes,54,Yes,46,4,No,2016-01-08,No,Islamabad,Contract,9,15,0,89.997
931,33.0,Female,Sales,Sales Manager,12,Master,165914.0,3,5.0,Yes,40,No,36,11,No,2022-10-22,No,Karachi,Contract,8,3,0,165.914
932,60.0,Male,HR,HR Executive,9,Bachelor,101922.0,1,7.0,Yes,44,No,56,6,No,2014-03-25,No,Rawalpindi,Full-Time,6,4,0,101.922
933,36.0,Male,IT,Data Analyst,9,PhD,114268.0,1,7.0,No,41,No,24,8,No,2013-07-30,No,Faisalabad,Full-Time,4,15,0,114.268
934,56.0,Female,IT,DevOps Engineer,20,PhD,170941.0,3,4.0,Yes,45,Yes,71,10,No,2019-09-08,Yes,Rawalpindi,Contract,4,5,1,170.941
935,58.0,Female,HR,HR Executive,27,Master,231577.0,5,7.0,Yes,47,Yes,52,12,Yes,2026-03-02,No,Faisalabad,Full-Time,8,12,0,231.577
936,52.0,Female,IT,Software Engineer,15,PhD,230699.0,4,8.0,No,51,No,66,14,Yes,2019-07-23,No,Karachi,Contract,4,4,0,230.699
937,41.0,Female,Finance,Accountant,8,Bachelor,120839.0,1,6.0,No,41,No,56,7,No,2025-04-18,No,Peshawar,Full-Time,9,3,0,120.839
938,53.0,Female,IT,Data Analyst,12,PhD,215054.0,1,8.0,Yes,48,Yes,10,13,No,2024-01-20,No,Lahore,Full-Time,5,4,0,215.054
939,40.0,Male,HR,Accountant,33,Master,210243.0,2,8.0,No,40,No,40,8,No,2015-06-13,No,Lahore,Full-Time,6,14,0,210.243
940,39.0,Female,Marketing,Marketing Specialist,13,Bachelor,166865.0,3,10.0,No,35,No,46,11,No,2023-12-19,No,Rawalpindi,Contract,4,2,0,166.865
941,24.0,Female,IT,Data Analyst,0,Master,61542.0,5,4.0,Yes,46,No,50,1,No,2018-10-28,Yes,Peshawar,Full-Time,8,12,1,61.542
942,57.0,Female,Marketing,Marketing Specialist,32,Bachelor,221382.0,1,7.0,No,49,No,55,9,No,2023-09-10,No,Islamabad,Contract,6,11,0,221.382
943,47.0,Male,Marketing,Marketing Specialist,20,Master,156629.0,1,3.0,Yes,42,No,45,12,No,2022-10-17,No,Rawalpindi,Full-Time,8,9,0,156.629
944,37.0,Male,Finance,Accountant,5,Bachelor,92314.0,5,7.0,Yes,47,Yes,35,4,No,2016-09-03,No,Karachi,Full-Time,7,11,0,92.314
945,50.0,Male,Finance,Accountant,4,Master,89925.0,1,8.0,No,44,Yes,31,5,No,2013-04-28,No,Islamabad,Full-Time,7,7,0,89.925
946,34.0,Male,Sales,Sales Executive,3,PhD,78639.0,5,6.0,No,36,No,10,3,Yes,2026-01-14,No,Rawalpindi,Contract,8,15,0,78.639
947,29.0,Male,IT,DevOps Engineer,8,PhD,114572.0,1,8.0,No,39,No,17,6,No,2013-09-15,No,Karachi,Contract,5,3,0,114.572
948,57.0,Female,Marketing,SEO Executive,35,Bachelor,202342.0,2,6.0,Yes,38,No,9,11,No,2026-02-03,No,Islamabad,Full-Time,9,9,0,202.342
949,23.0,Female,HR,HR Executive,0,PhD,55599.0,3,7.0,No,43,No,12,2,No,2024-06-30,No,Rawalpindi,Full-Time,6,4,0,55.599
950,26.0,Female,IT,Data Analyst,3,PhD,93894.0,5,9.0,No,48,No,57,4,Yes,2022-06-16,No,Karachi,Contract,6,4,0,93.894
951,58.0,Female,HR,Recruiter,0,Master,44517.0,4,9.0,No,52,Yes,21,3,No,2026-04-18,No,Lahore,Full-Time,4,11,0,44.517
952,46.0,Female,IT,Software Engineer,1,Master,47749.0,4,7.0,No,42,Yes,52,1,Yes,2026-02-07,No,Karachi,Contract,7,1,0,47.749
953,22.0,Male,Sales,Sales Manager,0,Bachelor,59410.0,2,3.0,Yes,42,Yes,51,1,No,2023-08-31,No,Faisalabad,Full-Time,4,4,0,59.41
954,32.0,Male,Finance,Financial Analyst,7,Master,145620.0,3,7.0,Yes,38,No,10,10,No,2017-01-30,No,Faisalabad,Contract,5,1,0,145.62
955,24.0,Male,Marketing,SEO Executive,3,Master,91678.0,3,8.0,Yes,43,Yes,45,5,No,2023-06-16,No,Rawalpindi,Contract,10,9,0,91.678
956,40.0,Female,Marketing,SEO Executive,7,PhD,136532.0,5,8.0,No,52,No,49,6,No,2011-10-21,No,Karachi,Full-Time,4,6,0,136.532
957,47.0,Male,Finance,Financial Analyst,5,PhD,74895.0,4,3.0,Yes,50,No,57,3,Yes,2019-08-23,Yes,Karachi,Contract,8,12,1,74.895
958,30.0,Female,IT,Data Analyst,8,Master,100687.0,4,4.0,Yes,55,No,56,8,Yes,2018-06-01,Yes,Karachi,Contract,10,0,1,100.687
959,54.0,Female,IT,Data Analyst,1,Bachelor,62311.0,1,5.0,Yes,42,No,68,1,No,2021-09-08,No,Islamabad,Full-Time,7,3,0,62.311
960,44.0,Female,Sales,Sales Executive,18,Bachelor,173493.0,3,7.0,Yes,41,No,44,12,No,2021-09-05,No,Islamabad,Full-Time,4,14,0,173.493
961,46.0,Female,Finance,Accountant,23,PhD,162723.0,4,10.0,No,36,No,20,13,No,2020-05-12,No,Islamabad,Full-Time,8,2,0,162.723
962,47.0,Male,Sales,Sales Manager,13,Master,222578.0,2,9.0,No,54,No,76,11,No,2023-12-07,No,Rawalpindi,Full-Time,6,14,0,222.578
963,45.0,Female,Marketing,Marketing Specialist,1,Bachelor,67773.0,1,4.0,Yes,43,Yes,17,2,No,2025-09-12,Yes,Lahore,Contract,8,5,1,67.773
964,49.0,Female,Marketing,SEO Executive,7,Bachelor,145233.0,4,3.0,Yes,39,No,42,10,Yes,2013-03-21,No,Lahore,Full-Time,5,8,0,145.233
965,37.0,Male,HR,Recruiter,12,Master,183854.0,4,8.0,Yes,42,Yes,73,10,Yes,2015-02-07,No,Rawalpindi,Full-Time,7,10,0,183.854
966,37.0,Male,IT,Software Engineer,0,PhD,62568.0,1,5.0,Yes,54,Yes,27,1,No,2011-12-21,No,Karachi,Contract,7,8,0,62.568
967,41.0,Female,HR,HR Executive,2,PhD,69145.0,1,8.0,No,50,No,15,3,No,2024-11-09,No,Faisalabad,Full-Time,10,10,0,69.145
968,46.0,Male,Finance,Accountant,14,Master,176442.0,1,7.0,No,35,No,36,11,No,2020-01-06,No,Rawalpindi,Full-Time,4,6,0,176.442
969,31.0,Male,HR,Recruiter,7,Master,114309.0,1,8.0,Yes,51,No,56,7,No,2025-04-28,No,Rawalpindi,Contract,7,9,0,114.309
970,50.0,Male,Sales,Sales Executive,6,PhD,115600.0,1,7.0,No,54,Yes,69,9,No,2014-11-30,No,Islamabad,Full-Time,6,9,0,115.6
971,24.0,Female,Finance,Accountant,2,PhD,69419.0,3,9.0,No,55,No,51,2,No,2012-07-17,No,Karachi,Full-Time,4,5,0,69.419
972,30.0,Female,Sales,Sales Manager,9,Bachelor,100903.0,2,7.0,Yes,47,No,56,6,No,2023-12-14,No,Rawalpindi,Full-Time,9,8,0,100.903
973,58.0,Female,IT,Data Analyst,17,Master,234631.0,1,10.0,No,41,No,14,11,No,2025-03-27,No,Faisalabad,Contract,8,8,0,234.631
974,40.0,Female,Marketing,SEO Executive,2,Bachelor,44683.0,4,6.0,Yes,41,Yes,33,2,Yes,2016-02-16,No,Islamabad,Full-Time,6,8,0,44.683
975,32.0,Male,HR,HR Executive,10,Bachelor,136856.0,2,6.0,Yes,35,Yes,28,8,No,2017-09-20,No,Islamabad,Contract,6,14,0,136.856
976,34.0,Female,HR,HR Executive,7,Master,122348.0,4,7.0,No,51,Yes,70,9,Yes,2013-09-09,No,Lahore,Full-Time,9,4,0,122.348
977,25.0,Female,Sales,Sales Manager,4,Master,87110.0,4,6.0,Yes,37,No,78,3,No,2025-10-15,No,Karachi,Contract,9,11,0,87.11
978,47.0,Male,Sales,Sales Manager,24,PhD,240006.0,5,6.0,No,53,Yes,74,15,No,2016-02-28,No,Islamabad,Contract,6,7,0,240.006
979,47.0,Male,HR,HR Executive,1,PhD,53670.0,4,5.0,Yes,39,Yes,58,1,No,2018-12-26,No,Karachi,Full-Time,7,10,0,53.67
980,39.0,Female,Sales,Sales Manager,15,PhD,192267.0,3,6.0,Yes,46,Yes,37,13,No,2013-01-19,No,Faisalabad,Contract,7,15,0,192.267
981,22.0,Male,Finance,Accountant,1,PhD,57072.0,5,9.0,No,39,Yes,50,2,No,2024-11-26,No,Rawalpindi,Contract,10,2,0,57.072
982,42.0,Male,Finance,Financial Analyst,4,Bachelor,78520.0,5,7.0,No,54,No,5,3,Yes,2013-08-18,No,Islamabad,Contract,8,4,0,78.52
983,56.0,Female,Marketing,SEO Executive,1,PhD,66888.0,1,7.0,No,37,Yes,36,2,No,2018-05-26,No,Lahore,Contract,9,13,0,66.888
984,41.0,Female,HR,DevOps Engineer,4,Bachelor,119197.5,1,8.0,Yes,45,Yes,8,4,No,2021-08-26,No,Faisalabad,Contract,10,8,0,119.1975
985,39.0,Male,IT,Software Engineer,18,Master,229613.0,5,7.0,No,53,Yes,39,15,No,2022-09-28,No,Peshawar,Full-Time,7,10,0,229.613
986,45.0,Female,IT,Software Engineer,19,Master,189167.0,1,10.0,No,41,No,67,13,No,2025-10-13,No,Faisalabad,Full-Time,7,9,0,189.167
987,42.0,Female,IT,DevOps Engineer,20,PhD,238713.0,3,4.0,Yes,55,Yes,60,8,No,2017-11-18,No,Lahore,Contract,8,0,0,238.713
988,39.0,Male,Marketing,SEO Executive,1,Bachelor,69863.0,5,7.0,No,39,No,7,3,No,2022-09-23,No,Karachi,Contract,10,14,0,69.863
989,36.0,Male,HR,HR Executive,14,PhD,187447.0,4,10.0,No,54,Yes,44,14,No,2013-11-29,No,Rawalpindi,Contract,6,2,0,187.447
990,34.0,Male,Finance,Accountant,8,PhD,139739.0,5,7.0,No,47,Yes,78,8,Yes,2017-10-26,No,Peshawar,Full-Time,10,13,0,139.739
991,49.0,Male,HR,HR Executive,23,PhD,243904.0,2,6.0,No,48,No,71,12,No,2013-01-29,No,Islamabad,Contract,7,6,0,243.904
992,22.0,Female,Sales,Sales Executive,1,Bachelor,61535.0,1,5.0,Yes,37,No,74,3,No,2018-12-08,No,Faisalabad,Full-Time,6,4,0,61.535
993,45.0,Female,HR,Recruiter,18,Master,205103.0,2,6.0,Yes,49,Yes,65,10,No,2017-09-19,No,Karachi,Full-Time,5,3,0,205.103
994,31.0,Male,Marketing,Marketing Specialist,3,Master,71176.0,3,9.0,No,43,Yes,75,6,No,2025-11-13,No,Peshawar,Full-Time,10,8,0,71.176
995,38.0,Male,Sales,Sales Manager,14,Master,191140.0,5,7.0,Yes,37,No,31,11,Yes,2012-02-01,No,Rawalpindi,Contract,8,14,0,191.14
996,42.0,Female,Finance,Accountant,19,Bachelor,198443.0,2,6.0,Yes,52,No,75,14,No,2017-02-25,No,Faisalabad,Contract,7,14,0,198.443
997,31.0,Male,HR,HR Executive,10,Master,109891.0,5,8.0,Yes,38,Yes,8,7,Yes,2018-03-31,No,Rawalpindi,Full-Time,7,10,0,109.891
998,31.0,Female,Marketing,Marketing Specialist,10,Bachelor,101740.0,1,7.0,Yes,47,Yes,11,9,No,2025-11-08,No,Faisalabad,Full-Time,7,14,0,101.74
999,52.0,Male,HR,HR Executive,9,Master,114673.0,5,8.0,No,48,No,10,8,Yes,2024-06-05,No,Faisalabad,Full-Time,9,7,0,114.673
1000,42.0,Female,Sales,Sales Manager,16,PhD,175035.0,3,8.0,Yes,49,No,61,13,No,2013-01-31,No,Rawalpindi,Full-Time,9,7,0,175.035
