Age,Gender,Experience,Salary,Performance_Score,Job_Satisfaction,Overtime,Work_Hours,Remote_Work,Training_Hours,Projects,Promotion_Last_5Yrs,Manager_Rating,Sick_Leaves,Years_At_Company,Previous_Experience,Salary_Per_Experience,Workload_Score,Department_HR,Department_IT,Department_Marketing,Department_Sales,Job_Role_Data Analyst,Job_Role_DevOps Engineer,Job_Role_Financial Analyst,Job_Role_HR Executive,Job_Role_Marketing Specialist,Job_Role_Recruiter,Job_Role_SEO Executive,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Software Engineer,Education_Master,Education_PhD,City_Islamabad,City_Karachi,City_Lahore,City_Peshawar,City_Rawalpindi,Employment_Type_Full-Time,Salary_Band_Medium,Salary_Band_High,Salary_Band_Very High,Experience_Band_Junior,Experience_Band_Mid Level,Experience_Band_Senior,Satisfaction_Category_Medium,Satisfaction_Category_High,Performance_Category_Average,Performance_Category_High
30.0,1,5,87738.0,5,8.0,0,46,0,27,5,Yes,7,4,7.8,0.0,17547.6,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
49.0,1,0,41404.0,3,4.0,1,55,1,14,1,No,6,7,8.5,0.0,41404.0,6.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42.0,0,6,131491.0,5,8.0,0,55,1,17,6,No,5,9,4.0,2.0,21915.17,11.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
46.0,1,4,83863.0,4,8.0,0,44,1,5,6,Yes,9,4,11.0,0.0,20965.75,10.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1
35.0,0,8,148303.0,2,8.0,1,37,1,23,7,No,10,0,2.2,5.8,18537.88,10.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
25.0,1,0,53610.0,4,9.0,0,41,0,8,2,No,5,5,2.5,0.0,53610.0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
51.0,0,25,210851.0,3,7.0,0,46,0,22,13,No,9,12,13.7,11.3,8434.04,17.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
42.0,0,19,200123.0,1,4.0,1,36,0,20,11,No,7,15,1.8,17.2,10532.79,14.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34.0,1,12,223988.0,1,8.0,1,40,1,78,10,No,6,6,11.3,0.7,18665.67,14.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
28.0,1,5,90983.0,2,8.0,1,52,1,26,5,No,8,10,8.0,0.0,18196.6,10.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
58.0,0,20,204771.0,4,9.0,0,55,0,33,9,No,9,5,5.9,14.1,10238.55,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
58.0,1,16,230112.0,2,9.0,0,54,1,28,9,No,7,5,9.3,6.7,14382.0,14.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
25.0,1,1,64895.0,4,7.0,1,38,0,46,3,Yes,9,4,14.6,0.0,64895.0,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23.0,0,0,57956.0,2,8.0,0,36,0,64,1,No,4,14,2.2,0.0,57956.0,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
54.0,1,11,157979.0,2,10.0,0,43,1,54,8,No,4,2,12.3,0.0,14361.73,12.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
29.0,1,1,68573.0,5,8.0,1,37,1,78,3,No,10,5,11.8,0.0,68573.0,6.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
41.0,0,15,157430.0,1,6.0,0,48,1,31,11,No,8,15,3.0,12.0,10495.33,15.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
31.0,1,0,43786.0,2,6.0,0,49,0,22,1,No,4,1,9.9,0.0,43786.0,5.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
29.0,0,6,111842.0,1,7.0,0,36,1,48,6,No,8,14,1.8,4.2,18640.33,9.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
24.0,1,1,46828.0,1,7.0,0,40,0,71,3,No,9,3,4.5,0.0,46828.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28.0,0,4,90491.0,3,9.0,0,35,1,24,4,No,10,9,10.9,0.0,22622.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
59.0,0,23,158653.0,2,6.0,0,53,1,79,8,No,9,15,14.9,8.1,6897.96,13.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
51.0,0,4,81764.0,5,8.0,0,47,1,32,5,Yes,6,0,0.8,3.2,20441.0,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
31.0,1,0,60127.0,4,10.0,0,52,0,12,1,Yes,5,5,13.7,0.0,60127.0,6.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
49.0,1,27,179910.0,2,4.0,1,44,0,45,10,No,10,8,4.2,22.8,6663.33,14.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40.0,0,7,140379.0,4,10.0,0,53,0,59,8,Yes,7,9,7.7,0.0,20054.14,13.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
59.0,1,23,182256.0,4,3.0,1,38,0,64,12,Yes,10,13,3.6,19.4,7924.17,15.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
29.0,0,0,58148.0,1,9.0,0,47,1,67,1,No,7,5,4.6,0.0,58148.0,5.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56.0,0,33,208688.0,2,3.0,1,35,0,12,9,No,8,14,5.3,27.7,6323.88,12.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
48.0,1,3,93351.0,3,9.0,0,36,0,72,4,No,4,8,7.6,0.0,31117.0,7.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
47.0,0,3,70571.0,2,10.0,0,52,0,59,6,No,6,13,3.1,0.0,23523.67,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
23.0,0,0,46519.0,2,6.0,1,47,0,37,3,No,8,13,13.6,0.0,46519.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27.0,1,4,97220.0,4,6.0,1,36,0,56,4,Yes,4,13,11.7,0.0,24305.0,7.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
59.0,0,4,89284.0,4,7.0,1,43,1,38,6,Yes,4,7,4.6,0.0,22321.0,10.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
58.0,0,20,191506.0,1,7.0,1,54,0,68,10,No,6,12,10.4,9.6,9575.3,15.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
36.0,0,6,144902.0,4,6.0,0,54,1,57,6,Yes,7,12,6.3,0.0,24150.33,11.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
40.0,0,15,182537.0,2,10.0,0,45,1,31,11,No,10,9,7.9,7.1,12169.13,15.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
50.0,0,2,68948.0,2,10.0,0,41,1,70,2,No,4,14,7.0,0.0,34474.0,6.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27.0,1,0,60670.0,3,4.0,1,52,1,52,3,No,4,14,8.6,0.0,60670.0,8.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
23.0,1,2,57911.0,3,5.0,1,52,1,20,2,No,6,14,3.8,0.0,28955.5,7.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
58.0,1,32,220660.0,1,8.0,0,35,1,58,10,No,10,15,10.0,22.0,6895.62,13.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
33.0,0,6,139038.0,1,8.0,1,55,1,70,9,No,10,15,4.5,1.5,23173.0,14.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
32.0,1,8,147592.0,5,4.0,1,50,0,10,9,Yes,9,11,10.9,0.0,18449.0,14.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
49.0,0,11,222331.0,2,3.0,1,44,0,53,11,No,7,11,11.2,0.0,20211.91,15.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33.0,1,10,146006.0,5,5.0,1,47,0,59,8,No,7,0,13.2,0.0,14600.6,12.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
31.0,0,7,106698.0,2,3.0,1,46,0,40,9,No,5,4,12.1,0.0,15242.57,13.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
39.0,1,17,230488.0,4,10.0,0,43,0,24,8,Yes,5,14,13.2,3.8,13558.12,12.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
26.0,0,2,59218.0,2,4.0,1,54,1,57,3,No,6,3,7.0,0.0,29609.0,8.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22.0,1,0,50525.0,5,8.0,0,47,1,26,3,No,4,11,3.6,0.0,50525.0,7.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38.0,0,3,98607.0,3,9.0,0,35,0,13,4,No,6,15,12.2,0.0,32869.0,7.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
40.0,1,9,135828.0,1,6.0,0,47,1,17,10,No,10,8,11.8,0.0,15092.0,14.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
48.0,0,25,201710.0,3,5.0,1,48,0,75,14,No,8,14,7.7,17.3,8068.4,18.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
58.0,1,5,80274.0,1,5.0,1,54,1,12,3,No,4,15,4.1,0.9,16054.8,8.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
24.0,1,0,53843.0,1,7.0,0,54,1,58,3,No,5,10,0.4,0.0,53843.0,8.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
28.0,1,5,82418.0,1,7.0,0,35,1,43,6,No,4,8,7.1,0.0,16483.6,9.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
46.0,1,21,206536.0,4,8.0,0,45,0,25,15,No,4,0,10.8,10.2,9835.05,19.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
53.0,1,21,190438.0,2,5.0,1,51,0,21,13,No,5,7,13.5,7.5,9068.48,18.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
46.0,0,20,241828.0,1,6.0,0,47,0,34,12,No,4,1,12.1,7.9,12091.4,16.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
33.0,0,2,64970.0,4,10.0,0,50,0,22,2,Yes,7,10,11.6,0.0,32485.0,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28.0,0,2,43024.0,5,6.0,0,43,1,5,2,No,10,0,12.3,0.0,21512.0,6.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
40.0,1,8,137869.0,3,8.0,0,35,0,22,10,No,7,13,14.8,0.0,17233.62,13.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0
26.0,0,5,76681.0,2,10.0,0,50,1,60,5,No,9,11,7.0,0.0,15336.2,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
51.0,1,26,184698.0,3,5.0,1,38,0,37,10,No,5,11,10.9,15.1,7103.77,13.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
49.0,1,9,142743.0,3,4.0,1,39,1,19,9,No,9,4,0.4,8.6,15860.33,12.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
56.0,1,5,95039.0,2,4.0,1,44,0,26,4,No,9,0,6.7,0.0,19007.8,8.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
32.0,0,7,142929.0,1,8.0,0,37,1,10,10,No,10,8,4.5,2.5,20418.43,13.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
46.0,0,10,117482.0,2,10.0,0,42,1,9,10,No,6,3,13.1,0.0,11748.2,14.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
47.0,1,15,205703.0,2,9.0,0,43,0,38,13,No,6,8,2.0,13.0,13713.53,17.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
35.0,1,11,209026.0,1,10.0,0,55,1,20,9,No,9,4,7.6,3.4,19002.36,14.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
56.0,1,27,240518.0,3,6.0,1,50,0,18,8,No,6,8,1.9,25.1,8908.07,13.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
46.0,0,1,63280.0,2,4.0,1,39,1,80,2,No,6,14,6.4,0.0,63280.0,5.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58.0,0,9,101971.0,2,4.0,1,41,1,78,9,No,8,6,8.0,1.0,11330.11,13.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
29.0,0,2,40533.0,5,6.0,0,49,0,19,1,No,7,1,8.4,0.0,20266.5,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
22.0,0,1,66111.0,3,10.0,0,42,0,36,1,No,4,2,12.2,0.0,66111.0,5.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
52.0,1,26,175557.0,3,7.0,0,53,1,9,13,No,7,0,14.2,11.8,6752.19,18.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
47.0,0,0,64320.0,4,9.0,0,37,1,10,3,No,7,13,0.9,0.0,64320.0,6.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27.0,0,0,49800.0,1,6.0,0,42,1,62,1,No,9,10,7.8,0.0,49800.0,5.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52.0,0,0,54086.0,5,4.0,1,44,0,73,2,No,5,12,2.7,0.0,54086.0,6.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55.0,0,34,211928.0,5,4.0,1,46,0,80,15,No,4,13,9.0,25.0,6233.18,19.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
51.0,1,0,44145.0,1,9.0,0,48,0,71,1,No,5,5,13.9,0.0,44145.0,5.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27.0,0,6,104773.0,3,9.0,0,51,1,63,9,No,6,15,5.6,0.4,17462.17,14.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
30.0,1,4,95692.0,1,4.0,1,55,0,16,3,No,8,12,14.2,0.0,23923.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
32.0,0,9,129443.0,3,8.0,0,46,1,18,6,No,9,11,12.8,0.0,14382.56,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
24.0,1,3,97686.0,2,6.0,0,46,1,78,4,No,10,0,6.6,0.0,32562.0,8.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
40.0,0,22,156925.0,2,10.0,0,39,0,27,15,No,5,5,10.5,11.5,7132.95,18.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
39.0,0,1,45272.0,3,3.0,1,49,1,22,3,No,9,13,0.1,0.9,45272.0,7.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
22.0,1,0,42997.0,5,5.0,1,35,0,18,1,Yes,6,2,13.2,0.0,42997.0,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24.0,1,1,46540.0,1,9.0,0,37,0,6,1,No,7,0,3.5,0.0,46540.0,4.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
54.0,1,20,234654.0,5,7.0,0,49,1,57,10,No,8,11,5.9,14.1,11732.7,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
29.0,1,1,55536.0,3,5.0,1,52,1,14,1,No,10,1,3.1,0.0,55536.0,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
31.0,1,8,114534.0,1,7.0,1,44,0,61,7,No,7,8,11.6,0.0,14316.75,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
31.0,1,8,135761.0,1,8.0,0,48,1,80,9,No,9,7,7.2,0.8,16970.12,13.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
57.0,1,11,232656.0,4,6.0,1,52,0,47,12,No,5,1,8.2,2.8,21150.55,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
47.0,1,14,160493.0,4,5.0,1,41,1,9,13,Yes,5,10,8.4,5.6,11463.79,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
41.0,0,19,160922.0,4,8.0,0,51,1,7,9,No,10,4,2.1,16.9,8469.58,14.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1
25.0,0,1,63497.0,3,6.0,0,45,1,27,3,No,5,0,0.2,0.8,63497.0,7.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
50.0,1,25,151386.0,4,4.0,1,36,0,19,10,Yes,10,10,10.4,14.6,6055.44,13.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
50.0,1,1,67353.0,1,5.0,1,49,1,64,2,No,10,1,5.7,0.0,67353.0,6.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,0,2,52867.0,5,3.0,1,44,1,79,2,No,5,3,5.9,0.0,26433.5,6.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35.0,1,0,42110.0,5,7.0,1,55,1,48,1,No,6,5,3.9,0.0,42110.0,6.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45.0,1,4,72315.0,1,7.0,1,50,1,55,3,No,7,13,0.8,3.2,18078.75,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
56.0,1,28,241154.0,4,5.0,1,43,1,29,11,No,8,9,11.9,16.1,8612.64,15.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
40.0,1,1,50950.0,1,7.0,0,40,1,14,2,No,5,15,11.8,0.0,50950.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
38.0,0,12,210211.0,2,5.0,1,36,1,33,12,No,8,7,5.1,6.9,17517.58,15.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
26.0,0,5,91074.0,1,4.0,1,42,0,70,6,No,6,8,12.7,0.0,18214.8,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
27.0,1,3,90193.0,3,8.0,0,45,0,77,3,No,9,14,12.4,0.0,30064.33,7.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
27.0,0,4,80213.0,4,8.0,1,42,0,27,4,Yes,4,0,13.9,0.0,20053.25,8.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
44.0,0,2,69161.0,5,7.0,0,35,1,16,1,Yes,5,11,15.0,0.0,34580.5,4.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
33.0,0,6,142404.0,2,7.0,1,46,0,5,10,No,4,11,8.2,0.0,23734.0,14.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
28.0,0,6,119197.5,5,6.0,0,53,0,65,10,No,4,5,6.1,0.0,19866.25,15.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
25.0,1,1,42200.0,4,8.0,0,39,1,70,3,No,8,8,10.6,0.0,42200.0,6.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28.0,0,2,40039.0,2,7.0,0,41,1,34,1,No,8,4,11.5,0.0,20019.5,5.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
27.0,1,2,63958.0,5,7.0,1,38,0,51,1,Yes,9,6,4.4,0.0,31979.0,4.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30.0,0,3,77176.0,2,7.0,0,49,0,21,4,No,9,3,4.5,0.0,25725.33,8.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
24.0,0,0,53341.0,4,6.0,1,35,0,34,2,No,5,14,8.2,0.0,53341.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
59.0,0,34,239625.0,2,9.0,0,37,1,65,8,No,8,9,4.7,29.3,7047.79,11.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
